id,name,streaming_services,poster
tt0118929,Dark City,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMGExOGExM2UtNWM5ZS00OWEzLTllNzYtM2NlMTJlYjBlZTJkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0095705,The Naked Gun: From the Files of Police Squad!,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODk1ZWM4ZjItMjFhZi00MDMxLTgxNmYtODFhNWZlZTkwM2UwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0061512,Cool Hand Luke,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BNjcwNTQ3Y2EtMjdmZi00ODBhLWFhNzQtOTc3MWU5NTZlMDViXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0265666,The Royal Tenenbaums,"Google Play, Amazon Instant Video, iTunes, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BYmUzODQ5MGItZTZlNy00MDBhLWIxMmItMjg4Y2QyNDFlMWQ2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0058385,My Fair Lady,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BNGM0ZTU3NmItZmRmMy00YWNjLWEzMWItYzg3MzcwZmM5NjdiXkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_.jpg
tt3398268,When Marnie Was There,"Google Play, Netflix, iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZTlmYTJmMWEtNDRhNy00ODc1LTg2OTMtMjk2ODJhNTA4YTE1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0057565,High and Low,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZGQ1NWZlYjctNDJmOS00MmU2LTg1ODItNmZiM2ZkNzJhNDI0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt0283509,No Man's Land,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BM2YwYjcyNjUtNjFlNC00NDM0LWEwMzMtZTg4NmRkZmJmYTA3XkEyXkFqcGdeQXVyNjAyNTIzOTM@._V1_.jpg
tt0053604,The Apartment,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg
tt0381061,Casino Royale,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BYmI3MmMzMGMtNzc4Ni00YWQ4LWFkMDYtNjVlOWU3ZGZiNjY1XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_.jpg
tt0010323,The Cabinet of Dr. Caligari,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNWJiNGJiMTEtMGM3OC00ZWNlLTgwZTgtMzdhNTRiZjk5MTQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0026138,Bride of Frankenstein,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BOTUzMzAzMzEzNV5BMl5BanBnXkFtZTgwOTg1NTAwMjE@._V1_.jpg
tt1028532,Hachi: A Dog's Tale,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0120731,The Legend of 1900,Amazon Instant Video,https://m.media-amazon.com/images/M/MV5BNjhiNDIyNzAtMzA2MC00OTk4LTljNzQtZDZhMTdlMzdmM2FlXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_.jpg
tt0061722,The Graduate,"Google Play, iTunes, Amazon Instant Video, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_.jpg
tt0012349,The Kid,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZjhhMThhNDItNTY2MC00MmU1LTliNDEtNDdhZjdlNTY5ZDQ1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt1070874,The Trial of the Chicago 7,Netflix,https://m.media-amazon.com/images/M/MV5BZDEwNzA4OTUtODlmNi00OWQ3LTlmZWUtNDhkZDFkMzY5NDA3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_.jpg
tt1663202,The Revenant,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMDE5OWMzM2QtOTU2ZS00NzAyLWI2MDEtOTRlYjIxZGM0OWRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt1877832,X-Men: Days of Future Past,"Amazon Instant Video, iTunes, Disney+, Google Play",https://m.media-amazon.com/images/M/MV5BNjk3MGZhMjEtOTM4NC00NzE2LTk2NzctZDc4YTUwN2E3NDhhXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg
tt0993846,The Wolf of Wall Street,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMjIxMjgxNTk0MF5BMl5BanBnXkFtZTgwNjIyOTg2MDE@._V1_.jpg
tt0476735,,,https://m.media-amazon.com/images/M/MV5BZjJhMzZiNTItMDVmNC00OWRiLTk2YTgtODNiMDI1OTM2NjZmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NDE0MDA@._V1_.jpg
tt0089853,The Purple Rose of Cairo,"iTunes, Amazon Instant Video, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BY2E1YWRlNzAtYzAwYy00MDg5LTlmYTUtYjdlZDI0NzFkNjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg
tt0104940,The Muppet Christmas Carol,"iTunes, Google Play, Amazon Instant Video, Disney+",https://m.media-amazon.com/images/M/MV5BN2Y0NWRkNWItZWEwNi00MDNlLWJmZDYtNTkwYzI5Nzg4MjVjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0477348,No Country for Old Men,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_.jpg
tt0120265,,,https://m.media-amazon.com/images/M/MV5BNDg3Y2Q5YzMtMzNlYy00Y2MxLTkwYjctN2RhNDQ2NzczYWU4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0096163,The Vanishing,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNzczMWJlYTktMjJiZS00Y2ZjLTlhMWItMDg2NWFmZDY3YjdiXkEyXkFqcGdeQXVyNjUxMDQ0MTg@._V1_.jpg
tt2283748,OMG: Oh My God!,"Netflix, Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMGNhYjUwNmYtNDQxNi00NDdmLTljMDAtZWM1NDQyZTk3ZDYwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt5362988,Wind River,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_.jpg
tt0878804,The Blind Side,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BMjEzOTE3ODM3OF5BMl5BanBnXkFtZTcwMzYyODI4Mg@@._V1_.jpg
tt0338309,Evil,"Amazon Prime Video, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYjE4NzdmOGQtNWNhYS00YmI1LWE5ZTgtY2Q4MmQzODMyNGIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg
tt0036342,Shadow of a Doubt,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BYzUyOGE2Y2EtYzI2My00MDcxLWFmNzYtYjMzN2NiMmMzMzAzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt0091167,Hannah and Her Sisters,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0040897,The Treasure of the Sierra Madre,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BOTJlZWMxYzEtMjlkMS00ODE0LThlM2ItMDI3NGQ2YjhmMzkxXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg
tt0020629,,,https://m.media-amazon.com/images/M/MV5BMDdlMzRjM2MtNjcxNy00MjgyLTkyZmYtY2ExODM0OTBkMzI0XkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg
tt1360860,About Elly,Google Play,https://m.media-amazon.com/images/M/MV5BMTI2MDQwMjM0MV5BMl5BanBnXkFtZTcwNTYxMDkyMg@@._V1_.jpg
tt0108037,The Sandlot Kids,"iTunes, Google Play, Amazon Instant Video, Disney+",https://m.media-amazon.com/images/M/MV5BODllYjM1ODItYjBmOC00MzkwLWJmM2YtMjMyZDU3MGJhNjc4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt2013293,The Wind Rises,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMTU4NDg0MzkzNV5BMl5BanBnXkFtZTgwODA3Mzc1MDE@._V1_.jpg
tt0120863,The Thin Red Line,"Amazon Instant Video, iTunes, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BYjEzMTM2NjAtNWFmZC00MTVlLTgyMmQtMGQyNTFjZDk5N2NmXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_.jpg
tt0167404,The Sixth Sense,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BMWM4NTFhYjctNzUyNi00NGMwLTk3NTYtMDIyNTZmMzRlYmQyXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_.jpg
tt0139654,Training Day,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BMDZkMTUxYWEtMDY5NS00ZTA5LTg3MTItNTlkZWE1YWRjYjMwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0083658,Blade Runner,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0498380,Letters from Iwo Jima,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMjE0NzgwODI4M15BMl5BanBnXkFtZTcwNjg3OTA0MQ@@._V1_.jpg
tt0070735,The Sting,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNGU3NjQ4YTMtZGJjOS00YTQ3LThmNmItMTI5MDE2ODI3NzY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt1125849,The Wrestler,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_.jpg
tt0024216,King Kong,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_.jpg
tt3901826,The Breadwinner,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMWM2MzQ4YTAtMTBkZS00ODA1LWFmNTEtMjEwNzk3ZGJiZDc3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_.jpg
tt1190539,The Chaser,"Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNWI0ZTEyZTQtZDNjOS00OTg4LTkyNGQtOTJiMmM3MDk5MjFmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0049730,The Searchers,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt0097123,,,https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt1646971,How to Train Your Dragon 2,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMzMwMTAwODczN15BMl5BanBnXkFtZTgwMDk2NDA4MTE@._V1_.jpg
tt0101410,Barton Fink,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTgxMDMxMTctNDY0Zi00ZmNlLWFlYmQtODA2YjY4MDk4MjU1XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_.jpg
tt0043014,Sunset Blvd.,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_.jpg
tt0113568,Ghost in the Shell,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BYWRiYjQyOGItNzQ1Mi00MGI1LWE3NjItNTg1ZDQwNjUwNDM2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt5363618,,,https://m.media-amazon.com/images/M/MV5BNjcyYjg0M2ItMzMyZS00NmM1LTlhZDMtN2MxN2RhNWY4YTkwXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_.jpg
tt0035446,,,https://m.media-amazon.com/images/M/MV5BMGY3ZDgzY2MtNTllNi00ZWI1LTk1NTUtNWEzN2Q4YTA1ZGZiXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg
tt2377938,Special Chabbis,"Google Play, Netflix, iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTQ1NDI5MjMzNF5BMl5BanBnXkFtZTcwMTc0MDQwOQ@@._V1_.jpg
tt0293715,,,https://m.media-amazon.com/images/M/MV5BYzg2NDU2MWQtZmVlYy00YzY0LTg2ZGEtYjI5MDIzNGVjOWEyXkEyXkFqcGdeQXVyMTI1Mzg0ODA5._V1_.jpg
tt4034228,Manchester by the Sea,Amazon Prime Video,https://m.media-amazon.com/images/M/MV5BMTYxMjk0NDg4Ml5BMl5BanBnXkFtZTgwODcyNjA5OTE@._V1_.jpg
tt3169706,Pride,"Google Play, iTunes, Amazon Instant Video, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMTU2OTcyOTE3MF5BMl5BanBnXkFtZTgwNTg5Mjc1MjE@._V1_.jpg
tt0315733,21 Grams,"iTunes, Amazon Instant Video, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMjA4MjI2OTM5N15BMl5BanBnXkFtZTcwNDA1NjUzMw@@._V1_.jpg
tt0070666,Serpico,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BOTRkNjg3YzQtNGE3NC00M2U1LTg1ODItNmM3ZjMyOTYzYjEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0424205,Joyeux Noel,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BYzIzNzM2MTAtNzE5MS00M2ZhLTkxNDctMmQyODE3Mzg3YWE5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
tt0022100,M,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BODA4ODk3OTEzMF5BMl5BanBnXkFtZTgwMTQ2ODMwMzE@._V1_.jpg
tt0071562,The Godfather: Part II,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMWMwMGQzZTItY2JlNC00OWZiLWIyMDctNDk2ZDQ2YjRjMWQ0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt1171701,,,https://m.media-amazon.com/images/M/MV5BNTYyZjA2MTMtYTRiMS00MzFlLWExM2YtY2MzOTkyZWI3MmRmXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_.jpg
tt0120382,The Truman Show,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg
tt0067992,Willy Wonka & the Chocolate Factory,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BZTllNDU0ZTItYTYxMC00OTI4LThlNDAtZjNiNzdhMWZiYjNmXkEyXkFqcGdeQXVyNzY1NDgwNjQ@._V1_.jpg
tt0051459,Cat on a Hot Tin Roof,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BMzFhNTMwNDMtZjY3Yy00NzY3LWI1ZWQtZTQxMWJmODVhZWFkXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_.jpg
tt0095647,Mississippi Burning,iTunes,https://m.media-amazon.com/images/M/MV5BNzMxZTI2NzEtMGE0OC00MTQ3LTk0YjUtODZlMzY4N2U3ZDQwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0301357,Goodbye Lenin!,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTI0MTg4NzI3M15BMl5BanBnXkFtZTcwOTE0MTUyMQ@@._V1_.jpg
tt0330373,Harry Potter and the Goblet of Fire,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTI1NDMyMjExOF5BMl5BanBnXkFtZTcwOTc4MjQzMQ@@._V1_.jpg
tt1188996,My Name Is Khan,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTUyMTA4NDYzMV5BMl5BanBnXkFtZTcwMjk5MzcxMw@@._V1_.jpg
tt0151804,Office Space,"Amazon Instant Video, iTunes, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_.jpg
tt0087553,The Killing Fields,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BZTMxYjBjOTktYWY5OC00NmYwLWE2NTctYzlkMTFkODYxMzRkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0276919,,,https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_.jpg
tt0061811,In the Heat of the Night,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZDM1MTM4NGYtZDNjYy00ZDA5LTk4NTctYzg2OTVjZGRiODY3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt0079522,Manhattan,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BZGE2NjI5MjAtODQwYy00OGJkLWJiZTEtMTU0NzVlMTkzNjFjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt0372784,Batman Begins,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BOTY4YjI2N2MtYmFlMC00ZjcyLTg3YjEtMDQyM2ZjYzQ5YWFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0069467,Cries and Whispers,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BZjFmZTdlZWEtOTY0MS00MWJlLWEyOGMtZmI5ZGI1N2FiZWYxXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt1895587,Spotlight,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_.jpg
tt0097441,Glory,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BODhlNjA5MDEtZDVhNS00ZmM3LTg1YzAtZGRjNjhjNTAzNzVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_.jpg
tt0086250,Scarface,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0072417,A Woman Under the Influence,"Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BODQyMWUyNDEtODZlNS00YTk3LWJlMDAtMGQ0ODZjMDZjMjhmXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt0765443,Eastern Promises,"Google Play, iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_.jpg
tt0053976,The Virgin Spring,"iTunes, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BNDgyNmMzYmYtYzAwZi00NGU4LWJjYmQtNzY0MmUyNDQ1NzBlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0118715,The Big Lebowski,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_.jpg
tt2404461,The Past,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BOTEwNDM1ODEwN15BMl5BanBnXkFtZTcwMzM0NDg0OQ@@._V1_.jpg
tt0405094,The Lives of Others,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNmQyNmJjM2ItNTQzYi00ZjMxLWFjMDYtZjUyN2YwZDk5YWQ2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0092593,,,https://m.media-amazon.com/images/M/MV5BZmYxOTA5YTEtNDY3Ni00YTE5LWE1MTgtYjc4ZWUxNWY3ZTkxXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_.jpg
tt0071411,Dersu Uzala,Amazon Instant Video,https://m.media-amazon.com/images/M/MV5BYWY0OWJlZTgtMWUzNy00MGJhLTk5YzQtNmY5MDEwOTIxNjMyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_.jpg
tt1392214,Prisoners,"Netflix, Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_.jpg
tt0088258,This Is Spinal Tap,"Google Play, Amazon Instant Video, iTunes",https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_.jpg
tt2331143,"Like Father, Like Son","iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BMTU5MzgzODkwNV5BMl5BanBnXkFtZTgwNDUwNjg3MDE@._V1_.jpg
tt0440963,The Bourne Ultimatum,"iTunes, Amazon Instant Video, Google Play, Netflix",https://m.media-amazon.com/images/M/MV5BNGNiNmU2YTMtZmU4OS00MjM0LTlmYWUtMjVlYjAzYjE2N2RjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg
tt0112573,Braveheart,"Amazon Instant Video, iTunes, Google Play, Netflix",https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt0077711,Autumn Sonata,"Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BNzc0MTAwMzctMTM0MS00ZDA1LTkxOTItNTMyZjliYTc1NGM5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0075686,Annie Hall,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt0117589,,,https://m.media-amazon.com/images/M/MV5BOGFkYWI1YTctNGY1OC00ZWYwLThkMzUtMDYyYmFjMDYxZDkyXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg
tt0485947,Mr. Nobody,"Amazon Instant Video, iTunes, Google Play, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BMTg4ODkzMDQ3Nl5BMl5BanBnXkFtZTgwNTEwMTkxMDE@._V1_.jpg
tt0061578,The Dirty Dozen,"Amazon Instant Video, Google Play, iTunes, Netflix",https://m.media-amazon.com/images/M/MV5BM2Y1ZTI0NzktYzU3MS00YmE1LThkY2EtMDc0NGYxNTNlZDA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg
tt0423866,3-Iron,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BYzBmODdkMzItNTk0NS00MDc5LWFmZjgtNmNlZmNhMzFlMmQ3XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_.jpg
tt0376968,The Return,"Amazon Instant Video, Google Play, iTunes",https://m.media-amazon.com/images/M/MV5BODI1YTAzZmQtYjg5Ny00ODc1LTgxYTEtOWRlYmYzNzAwMDY5XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_.jpg
tt0056172,Lawrence of Arabia,"iTunes, Google Play, Amazon Instant Video",https://m.media-amazon.com/images/M/MV5BYWY5ZjhjNGYtZmI2Ny00ODM0LWFkNzgtZmI1YzA2N2MxMzA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_.jpg
tt0095016,Die Hard,"iTunes, Google Play, Amazon Instant Video, Amazon Prime Video",https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg
tt0052561,Anatomy of a Murder,"Amazon Instant Video, iTunes, Google Play",https://m.media-amazon.com/images/M/MV5BMzM0MzE2ZTAtZTBjZS00MTk5LTg5OTEtNjNmYmQ5NzU2OTUyXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg
tt0814314,Seven Pounds,"iTunes, Google Play, Amazon Instant Video, Netflix",https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_.jpg
tt5198068,Wolfwalkers,AppleTV+,https://m.media-amazon.com/images/M/MV5BOWZiMDE3N2ItNDY5YS00M2ZmLThjMmUtOWJlYTI5YTMzYmRhXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt0090756,Blue Velvet,"iTunes, Amazon Instant Video, Google Play",https://m.media-amazon.com/images/M/MV5BMzExOTczNTgtN2Q1Yy00MmI1LWE0NjgtNmIwMzdmZGNlODU1XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg
