id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt7645122,Movie,Plus One,,,United States,"August 6, 2019",2019,99 min,,"Comedy, Romance",Long-time friends Alice and Ben agree to be one another’s plus ones as they power through an endless parade of insufferable weddings.,https://m.media-amazon.com/images/M/MV5BZGU4YWExMDQtMzMyZi00MWUwLWFkYzctMDVjOWI5NzM4ZmQ4XkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_.jpg
tt10525592,Movie,The Armstrong Tapes,,,,"August 6, 2019",2019,TV-PG,,"Documentaries, News, Science & Technology","This documentary provides an in-depth look at Neil Armstrong, the first man on the moon.",https://m.media-amazon.com/images/M/MV5BZWFkYmEwOWYtYmFjYS00NDNjLWFjMDYtNzM0MmZkYzljNjZjXkEyXkFqcGdeQXVyNjkzNDY2NzA@._V1_.jpg
tt7250056,Movie,Non-Fiction,,,,"August 2, 2019",2019,R,107 min,"Comedy, Drama, International","Juliette Binoche and Guillame Canet star in this witty, seductive tale of sex, lies, and literature from acclaimed director Olivier Assayas (Personal Shopper, Carlos).",https://m.media-amazon.com/images/M/MV5BYzYxMTZlMGUtMGM2MC00ZjdhLWI1MjItMGY4YjliMzI0YTlhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt0089974,Movie,School Spirit,,,,"August 2, 2019",2019,TV-MA,84 min,"Horror, Thriller",A group of social outcasts stuck in weekend detention is confronted by the school's legendary hauntings.,https://m.media-amazon.com/images/M/MV5BMDliOGFkMWQtNWNhMi00MTRiLTk2MjYtOWY1NGUxMjVkNWY1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt0031455,Movie,The Hunchback of Notre Dame,,,,"August 1, 2019",1923,,101 min,Drama,"In fifteenth century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with the gypsy queen.",https://m.media-amazon.com/images/M/MV5BNTg1ODViOTctZGNjZS00MDE2LTgyZWQtY2M4ZjIyNjIwYTM4XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_.jpg
tt8116428,Movie,Along with the Gods: The Last 49 Days,,,South Korea,"July 31, 2019",2018,142 min,,"Action, Adventure, Science Fiction","As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",https://m.media-amazon.com/images/M/MV5BMmQyYzlkOTAtNjEyNC00NWQ2LTlhOTItOTQ0NDYzYWUxYjdkXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt2728784,Movie,After Darkness,,,,"July 29, 2019",2018,R,95 min,"Drama, Science Fiction","Natalia Dyer (""Stranger Things"") and Kyra Sedgwick (""The Closer"") highlight this apocalyptic sci-fi thriller about a family's fight to survive a solar disaster.",https://m.media-amazon.com/images/M/MV5BZWQ1YWY2YzgtYTg2MC00YjFjLTgyMGItZTNmZDY4MmJiNGM0XkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_.jpg
tt8708304,Movie,I Trapped the Devil,,,United States,"July 26, 2019",2019,84 min,,"Drama, Horror","After trapping what he believes to be the devil, a man caught in a spiral of paranoia, trauma and evil unravels when his estranged family shows up for Christmas.",https://m.media-amazon.com/images/M/MV5BNGNhMTQ0YWYtZDA5Mi00YWU2LWE4NzgtYTUzZGFhYTVkMzVlXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt6688354,Movie,The Field Guide to Evil,,,"Greece, New Zealand","July 26, 2019",2018,R,118 min,"Drama, Horror","This global anthology of eight narratives explores dark folklore through a series of myths and tales that have captivated, galvanized and frightened communities throughout history.",https://m.media-amazon.com/images/M/MV5BNzU3ZDk4ZTMtMWRkMi00MjBlLTlmYjctZWUzYmJlOGFlYTZmXkEyXkFqcGdeQXVyMTA0OTAzMjkw._V1_.jpg
tt6769280,Movie,Time Freak,,,United States,"July 22, 2019",2018,PG-13,105 min,"Comedy, Drama, Romance","Physics prodigy Stillman (Asa Butterfield) is destined for great things, only to be derailed when his girlfriend, Debbie (Sophie Turner) suddenly dumps him.",https://m.media-amazon.com/images/M/MV5BMmRlMjkzZGYtNjczNC00MTM1LWIwM2QtNTc2ODkyZDc3ZmYyXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_.jpg
tt8760684,Movie,Apollo 11,,,United States,"July 20, 2019",2019,G,93 min,Documentaries,"Crafted from a newly-discovered trove of 70mm footage, and more than 11,000 hours of uncatalogued audio recordings, Apollo 11 goes straight to the heart of NASA's most celebrated mission.",https://m.media-amazon.com/images/M/MV5BMTYyMzEzNjI4M15BMl5BanBnXkFtZTgwODgxOTgyNzM@._V1_.jpg
tt11774420,Movie,ISS Expedition,,,,"July 20, 2019",2015,,,"Documentaries, Science & Technology","International Space Station Expedition 60-61/Soyuz MS-13 Launch Coverage, which includes video B-roll of the crew’s launch day pre-launch activities at 11:45 a.m. EDT. Launch is scheduled at 12:28 p.m. EDT – Johnson Space Center via Baikonur, Kazakhstan",https://m.media-amazon.com/images/M/MV5BYzg4NTE1MGItYjYzZS00NTAyLTkxODMtZWU0NDI4MzUyYTI5XkEyXkFqcGdeQXVyMTI0MDY5NzI@._V1_.jpg
,Movie,Clair de Lune 4K Version - Moon Images from NASA's Lunar Reconnaissance Orbiter,,,,"July 19, 2019",2018,TV-G,,Documentaries,"This visualization uses a digital 3D model of the Moon built from global elevation maps and image mosaics by NASA's Lunar Reconnaissance Orbiter mission. It was created to accompany a performance of Claude Debussy's Clair de Lune by the National Symphony Orchestra Pops, led by conductor Emil de Cou, at the Kennedy Center for the Performing Arts in Washington, DC, on June 1 and 2, 2018, as part of a celebration of NASA's 60th anniversary.",
tt5247240,Movie,Earth Views,,,,"July 19, 2019",2019,TV-G,,"Documentaries, Science & Technology",Earth views from the International Space Station,
,Movie,NASA's Giant Leaps: Past and Future - Celebrating Apollo 50th as we Go Forward to the Moon,,,,"July 19, 2019",2019,,,"Documentaries, Science & Technology",NASA's Giant Leaps: Past and Future - Celebrating Apollo 50th as we Go Forward to the Moon,
tt7477300,Movie,Space Station Fisheye Fly-Through,,,,"July 19, 2019",2016,TV-G,,Documentaries,"Join us for a fly-through of the International Space Station. Produced by Harmonic exclusively for NASA TV UHD, the footage was shot in Ultra High Definition (4K) using a fisheye lens for extreme focus and depth of field.","https://m.media-amazon.com/images/M/MV5BM2U3OWI1MTUtODFmNi00OTM1LTkzMWMtZjBjMTk2MGQ3MTZhXkEyXkFqcGdeQXVyMzE2MzA5MzI@._V1_QL75_UY133_CR22,0,90,133_.jpg"
,Movie,SpaceX Crew Dragon’s First Launch on Demo-1 Mission,,,,"July 19, 2019",2019,TV-G,,"Documentaries, Lifestyle & Culture, Science & Technology","NASA and SpaceX teamed up to bring comprehensive coverage on launch day events, preparation and the mission expectations for the uncrewed first launch of SpaceX’s Crew Dragon on a flight test to the International Space Station.",
tt12756736,Movie,SpaceX TESS Live Launch Coverage,,,,"July 19, 2019",2018,TV-G,,"Documentaries, Lifestyle & Culture, Science & Technology","NASA’s Transiting Exoplanet Survey Satellite (TESS) was launched April 18 on a SpaceX Falcon 9 rocket, from Cape Canaveral Air Force Station in Florida. TESS is NASA’s next mission to search for planets outside of our solar system, known as exoplanets, including those that could support life.","https://m.media-amazon.com/images/M/MV5BMWZlNmQ5M2MtYWZlZi00ZjRhLWExMDctN2Q3MTk1NGQ5MmEyXkEyXkFqcGdeQXVyNDUzODkyODY@._V1_QL75_UY207_CR13,0,140,207_.jpg"
tt20169694,Movie,Stunning Aurora Borealis from Space,,,,"July 19, 2019",2016,TV-G,,Documentaries,"Harmonic produced this show exclusively for NASA TV UHD, using time-lapses shot from the International Space Station, showing both the Aurora Borealis and Aurora Australis phenomena that occur when electrically charged electrons and protons in the Earth's magnetic field collide with neutral atoms in the upper atmosphere.",
tt2204371,Movie,Somm,,,,"July 18, 2019",2013,,94 min,Documentaries,"The story of four sommeliers attempting to pass the prestigious Master Sommelier exam, a test with one of the lowest pass rates in the world.",https://m.media-amazon.com/images/M/MV5BYTBkMTI0MGQtOTlhNC00OGExLThiNzMtNzg5ZDg0NmRkNThiXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt7959898,Movie,Somm 3,,,United States,"July 18, 2019",2018,79 min,,Documentaries,"Three of the greatest legends in wine meet to drink the rarest bottles of their careers, while the best blind tasters of today gather to settle an age-old argument. The results could change the world of wine forever.",https://m.media-amazon.com/images/M/MV5BZDYwYTRlYTktZTYxMy00YTEyLWJmOTYtMWI1Y2MwZWVjNDZlXkEyXkFqcGdeQXVyMjM2MDAwNw@@._V1_.jpg
tt5161502,Movie,Somm: Into The Bottle,,,United States,"July 18, 2019",2015,90 min,,Documentaries,The seldom seen world that surrounds the wine we drink. How is it grown? What goes on in the cellar? This is a never before seen look into the world of wine.,https://m.media-amazon.com/images/M/MV5BOGEyNGQyMjYtN2Y3NS00NzUwLTkwOTgtMzVlNWQwMjVmNDBjXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt1877892,Movie,Culture Shock,,,United States,"July 4, 2019",2019,TV-MA,91 min,"Horror, Thriller","This thriller follows a young Mexican woman in pursuit of the American Dream, who crosses illegally into the United States, only to find herself in an American nightmare.",https://m.media-amazon.com/images/M/MV5BOTg0MWZmNjMtOTViMi00YjEyLWFiYWEtMTZhZGI0ZWMyYmZmXkEyXkFqcGdeQXVyMjQ5ODgxNjg@._V1_.jpg
tt3216586,Movie,The Brink,,,United States,"July 4, 2019",2019,91 min,,Documentaries,"The Brink follows Steve Bannon leading up to the 2018 mid-term elections in the United States. A keen manipulator of the press Bannon continues to draw headlines and protests wherever he goes, feeding the powerful myth on which his survival relies.",https://m.media-amazon.com/images/M/MV5BMjQwODkwMjgwMV5BMl5BanBnXkFtZTgwNTA0NjY3NTE@._V1_.jpg
tt5023260,Movie,The Last Word,,,United States,"July 2, 2019",2017,R,108 min,"Comedy, Drama","Harriet is a retired businesswoman who tries to control everything around her. When she decides to write her own obituary, a young journalist takes up the task of finding out the truth, resulting in a life-altering friendship.",https://m.media-amazon.com/images/M/MV5BMTQ4Mzc1MzY5OV5BMl5BanBnXkFtZTgwNzU0NzE4MDI@._V1_.jpg
tt7042862,Movie,The Man Who Killed Hitler and Then the Bigfoot,,,United States,"June 30, 2019",2018,98 min,,"Action, Adventure, Drama",An American war hero who secretly assassinated Adolf Hitler has now been called upon to take out another global threat – Bigfoot.,https://m.media-amazon.com/images/M/MV5BMTg2NzI4NjY1Nl5BMl5BanBnXkFtZTgwNjUxOTc3NTM@._V1_.jpg
tt4838534,Movie,The Sweet Life,,,United States,"June 30, 2019",2016,90 min,,"Comedy, Drama, Romance",The classic story of “Boy Meets Girl” … until Girl convinces Boy to drive to San Francisco with her … so they can throw themselves off the Golden Gate Bridge. Only they fall in love along the way.,https://m.media-amazon.com/images/M/MV5BMTU5NzM4OTI5Nl5BMl5BanBnXkFtZTgwNDUyODIxOTE@._V1_.jpg
tt6705860,Movie,Diane,,,United States,"June 28, 2019",2018,96 min,,Drama,Mary Kay Place is extraordinary as a woman coming to terms with her troubled past in this beautiful story of redemption.,https://m.media-amazon.com/images/M/MV5BNTM5MjI5MzgtMzMyYS00ODZhLWIyZjItZmJlNWRlMDUxNTBjXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt4669296,Movie,Lords of Chaos,,,"United Kingdom, Sweden, Norway","June 28, 2019",2018,R,118 min,"Drama, Horror, Music",A teenager's quest to launch Norwegian Black Metal in Oslo in the early 1990s results in a very violent outcome.,https://m.media-amazon.com/images/M/MV5BMjUwNDA3MTgwOV5BMl5BanBnXkFtZTgwNTEzMjk5NjM@._V1_.jpg
tt15333788,Movie,Out of Blue,,,"United Kingdom, United States","June 21, 2019",2018,110 min,,"Crime, Drama, Horror",Patricia Clarkson is a New Orleans detective whose hunt for a killer draws her into a mystery of cosmic proportions in this tantalizing noir thriller.,https://m.media-amazon.com/images/M/MV5BYTExY2YzZTUtZjIyMS00NzBhLTlhNTMtN2MxZGJhZTMzNDg1XkEyXkFqcGdeQXVyMTg1MzYyMzQ@._V1_.jpg
tt0082096,Movie,Das Boot,,,"Germany, Czech Republic","June 17, 2019",2018,1 Season,,"Drama, International","During the Autumn of 1942, in occupied France, U-612 is now ready for its maiden voyage, preparing to head into the increasingly brutal warfare with its young crewmen, including the new captain, Klaus Hoffmann. As the 40 young men take on their first mission, they struggle with the cramped and claustrophobic conditions of life underwater. Their personalities are pushed to the limit as tensions rise and loyalties begin to shatter. Meanwhile, at the port of La Rochelle, the world of Simone Strasser spirals out of control as she is engulfed in a dangerous liaison and forbidden love, torn between her loyalty for Germany and the Resistance. In the process, she begins to question her entire belief process. Could everything she thought to be true, in fact, be a lie?
A story of choices and survival, “DAS BOOT” explores the emotional torment of life during World War Two, and the brutal reality of living within a senseless war.",https://m.media-amazon.com/images/M/MV5BNDBjMWUxNTUtNjZiNi00YzJhLTgzNzUtMTRiY2FkZmMzYTNjXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_.jpg
tt13852082,Movie,They Come Knocking,,,,"June 7, 2019",2019,TV-MA,85 min,"Horror, Science Fiction","After losing his wife to cancer, a father takes his two daughters on a road trip where he finds his family in the crosshairs of terrifying supernatural entities.","https://m.media-amazon.com/images/M/MV5BNjRiMjM1NDEtZjE1Ny00ZWM0LTg1MjUtNDg5YjljNmE4NTFiXkEyXkFqcGdeQXVyMjExMjI5MjA@._V1_QL75_UX190_CR0,2,190,281_.jpg"
tt5960374,Movie,Vox Lux,,,United States,"June 3, 2019",2018,R,114 min,"Drama, Music",An unusual set of circumstances brings unexpected success to a pop star (Natalie Portman).,https://m.media-amazon.com/images/M/MV5BOTU2YjVhNjMtMGQ4ZC00ZmUyLWJlZjAtNTgyZjhjZmQwNWUwXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg
tt9353586,Movie,Ask Dr. Ruth,,,United States,"June 1, 2019",2019,TV-14,99 min,Documentaries,"Ask Dr. Ruth chronicles the incredible life of Dr. Ruth Westheimer, a Holocaust survivor who became America's most famous sex therapist. As her 90th birthday approaches, she revisits her painful past and career at the forefront of the sexual revolution.",https://m.media-amazon.com/images/M/MV5BZTM3ZjIxYTYtODE4Ny00ZWUwLWJjMDktZjljNzM3NDAwMjY4XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt0050652,Movie,The Lonely Man,,,United States,"June 1, 2019",1957,TV-G,87 min,"Action, Adventure, Drama",The past-and the future-close in on a reformed gunslinger. The Lonely Man belongs to that saddlebag full of Westerns about a gunslinger coming to terms with his infamous past and uncertain future.,https://m.media-amazon.com/images/M/MV5BYmNlMDBkYTMtNDc2OS00MGE2LWE0MWEtMmZhNzc5MjZjZjM2XkEyXkFqcGdeQXVyODcwODg0OQ@@._V1_.jpg
tt3588588,Movie,Backtrace,,,United States,"May 23, 2019",2018,R,87 min,"Action, Adventure, Horror","Twenty years after a botched robbery, three grifters kidnap an amnesia patient to jog his memory and find the long-lost money.",https://m.media-amazon.com/images/M/MV5BMTQxMzkwMmUtYjdjNi00NzA2LWE1MjYtYjdkMmRkNDIyYWJkXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt7545524,Movie,Ben Is Back,,,United States,"May 20, 2019",2018,R,103 min,Drama,Holly (Julia Roberts) is swept into a race against time after her 19-year old son (Lucas Hedges) returns home for Christmas – and suddenly disappears.,https://m.media-amazon.com/images/M/MV5BZGY3ZWMyYjEtMDMzYi00NDQyLWE1MWEtMDNmMjRlOGVkNDc3XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg
tt4952044,Movie,DriverX,,,,"May 11, 2019",2018,,99 min,Drama,"Follow rideshare driver Leonard on a voyage through LA's late-night, temptation-filled party scene, where you never know who's going to get into your car next.",https://m.media-amazon.com/images/M/MV5BYjc4YmU5ZGEtNDkyOS00NzNlLTk3Y2MtMjE3MTJjMjI0MGJhXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt6269368,Movie,The Clovehitch Killer,,,United States,"May 4, 2019",2018,109 min,,"Drama, Horror, Mystery",A picture-perfect family is shattered when the work of a serial killer hits too close to home. Dylan McDermott stars in this chilling portrait of all-American evil.,https://m.media-amazon.com/images/M/MV5BNDI3YTU2NzEtMGEwZS00ODU0LTg5ZDQtYTY1OWI4MzZhMjQxXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt14034496,Movie,All That We Destroy,,,,"May 3, 2019",2019,TV-MA,85 min,"Horror, Thriller","A geneticist, who fears that her son may be becoming a serial killer, creates a group of clones in an attempt to cure him of his psychopathic tendencies by allowing him to relive the murder of his first victim.",https://m.media-amazon.com/images/M/MV5BODQxYzFlYWEtYjgxZS00NTEwLTg2MjgtZWE0YzY3NTM4MzEyXkEyXkFqcGdeQXVyMzk0MDU1MDE@._V1_.jpg
tt2233979,Movie,Welcome to Mercy,,,United States,"May 1, 2019",2018,104 min,,"Horror, Thriller",A young woman must fight against the unholy forces that possess her in this terrifying occult thriller.,https://m.media-amazon.com/images/M/MV5BZjliYTZmM2UtNTA2Yy00NGNlLTk4ZWMtZWI4NjBiMTI3NTU0XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt5501104,Movie,Border,,,"Sweden, Denmark","April 24, 2019",2018,R,110 min,"International, Romance, Thriller",A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,https://m.media-amazon.com/images/M/MV5BZjhkNzVkYjAtMGMzMi00Y2JjLWFkMzgtNjQ3Mzk2YThhZWExXkEyXkFqcGdeQXVyNjc5Mjg0NjU@._V1_.jpg
tt2597804,Movie,Don't Go,,,Ireland,"April 24, 2019",2018,92 min,,"Drama, Horror, Mystery",Between dreams and reality lies a terrifying hidden truth… A grieving father's nightmare holds the key to his daughter's death in this tantalizing psychological puzzle.,https://m.media-amazon.com/images/M/MV5BYjM4OGY3Y2EtZGFmMi00ZjFlLTg5YTUtNWMxMjg1YmM3YTA0XkEyXkFqcGdeQXVyMTQzNTA5MzYz._V1_.jpg
tt4971344,Movie,The Sisters Brothers,,,"France, Spain, Romania, Belgium, United States","April 22, 2019",2018,R,121 min,"Comedy, Crime, Drama","Based on Patrick Dewitt’s acclaimed novel, Eli and Charlie Sisters are hired to kill a prospector who has stolen from their boss. The story, a genre-hybrid with comedic elements, takes place in Oregon in 1851.",https://m.media-amazon.com/images/M/MV5BOTZmNTI1MzMtMGY0ZS00YTRlLWI4OTktYzE3YzZjZjJkNDVlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_.jpg
tt8080648,Movie,Ring Science,,,,"April 18, 2019",2019,,,"Documentaries, Sports","Undefeated, former pound-for-pound champion, Andre Ward, breaks down the strengths and weaknesses of two fighters before their big fight as well as takes us through what each must accomplish in order to come out victorious.",https://m.media-amazon.com/images/M/MV5BNzQ2N2NiODctNWFjYi00ZTgyLTk3ZjktYTk1YzljNDI3YzQ4XkEyXkFqcGdeQXVyNzQ1NzU5Mjk@._V1_.jpg
tt6523720,Movie,The Quake,,,Norway,"April 18, 2019",2018,PG-13,108 min,"Action, Adventure, Horror","From the people that brought you the hit thriller The Wave, this action spectacular forewarns a new catastrophic disaster when the city of Oslo is threatened by a devastating earthquake. Norwegian with English subtitles.",https://m.media-amazon.com/images/M/MV5BN2QyNWE1ODEtOGIzZi00Y2FhLTg4ZDYtYzA3NDM1YjFhZjk2XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt0237572,Movie,Pledge,,,United States,"April 12, 2019",2018,78 min,,"Horror, Thriller","Three friends pledge a fraternity that's deadly serious about its secret rituals, turning their rush into a race for survival.",https://m.media-amazon.com/images/M/MV5BMDhmOTA3NzMtYjUwMC00MGRmLWE2NGMtOGY3NWYzMmM0OTdiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt1188132,Movie,Fantastic Fights,,,,"April 11, 2019",2019,,,"Documentaries, Sports",Fantastic Fights looks back at great and historic fights through the eyes of the fighters who set the ring on fire that very night.,"https://m.media-amazon.com/images/M/MV5BNDE0NmU4M2MtOGRlNS00MDBhLTg2NWEtYzRlMDM4NzM1OWRiXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UY207_CR93,0,140,207_.jpg"
tt6729000,Movie,Tyrel,,,,"April 11, 2019",2018,,87 min,"Black Stories, Comedy, Drama","Tyler (Jason Mitchell) is the lone black man on a weekend getaway with hard partying white strangers. As the testosterone and alcohol get out of hand, Tyler's trip begins to feel like a nightmare.",https://m.media-amazon.com/images/M/MV5BMTU0NDE3Njk0OV5BMl5BanBnXkFtZTgwMDk4MzA0NjM@._V1_.jpg
tt0134259,Movie,The Prospects,,,,"April 10, 2019",2019,,,"Documentaries, Sports",The Prospects takes a deep dive follow into the careers of boxing's next big superstars.,https://m.media-amazon.com/images/M/MV5BNjc4M2U0NDMtMzk0ZS00OTNjLWIyZDYtYTlkMzQ3NGVlZmEzXkEyXkFqcGdeQXVyMTUwMDczNzc@._V1_.jpg
tt7137380,Movie,Destroyer,,,United States,"April 9, 2019",2018,R,121 min,"Crime, Drama, Thriller","Destroyer is a gritty, riveting and complex crime thriller starring Oscar-winner Nicole Kidman in a virtuoso performance as a hardened detective worn down by the rigors of her job and the aftermath of an undercover FBI sting gone horribly wrong.",https://m.media-amazon.com/images/M/MV5BMjI3MDQ0NTk5NV5BMl5BanBnXkFtZTgwMTUwNzc4NjM@._V1_.jpg
tt1895402,Movie,I'm Just F*cking With You,,,United States,"April 1, 2019",2019,TV-MA,82 min,"Horror, Thriller",A young man and his sister endure a night of increasingly frightening practical jokes while spending the night at a secluded motel.,
tt0337898,Movie,Law of the Lawless,,,United States,"April 1, 2019",1964,TV-PG,87 min,"Action, Adventure","In Kansas during the 1880's, Clem Rogers known as the ""hanging judge"" arrives to try the son of the town's most influential man for murder. He refuses a bribe and is framed for a set-up crime.",https://m.media-amazon.com/images/M/MV5BNDRjMDY1N2MtMGY2NC00ODJmLTlhOWMtZDc2MmY3ZDQzYTMzXkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_.jpg
tt7689956,Movie,Chef Flynn,,,United States,"March 30, 2019",2018,82 min,,Documentaries,"Ten-year-old Flynn McGarry transforms his living room into a supper club using his classmates as line cooks. Achieving sudden fame, Flynn outgrows his bedroom kitchen and sets out to challenge the hierarchy of the culinary world.",https://m.media-amazon.com/images/M/MV5BMTczNTc0Mzk4OF5BMl5BanBnXkFtZTgwOTQxNDgyNDM@._V1_.jpg
tt7689906,Movie,Monsters and Men,,,United States,"March 27, 2019",2018,R,96 min,"Black Stories, Crime, Drama","A bystander films the death of a black man at the hands of police, which sparks rising tensions in a New York neighborhood as some are moved to take a stand.",https://m.media-amazon.com/images/M/MV5BMjA5NjQzMjAzMl5BMl5BanBnXkFtZTgwNjYxOTI0NTM@._V1_.jpg
tt7125860,Movie,If Beale Street Could Talk,,,United States,"March 26, 2019",2018,R,119 min,"Black Stories, Crime, Drama","Based on the novel by James Baldwin, ""If Beale Street Could Talk"" is a soulful drama about a young couple fighting for justice in the name of love and the promise of the American dream.",https://m.media-amazon.com/images/M/MV5BZWVkMzY5NzgtMTdlNS00NjY5LThjOTktZWFkNDU3NmQzMDIwXkEyXkFqcGdeQXVyODk2NDQ3MTA@._V1_.jpg
tt13275560,Movie,The Last Race,,,United States,"March 21, 2019",2018,75 min,,Documentaries,"The DNA of NASCAR, independent stock car racing is a dying art that’s still hanging on at an iconic Long Island track. Electrifying racing footage is intertwined with the story of a small town trying to retain its identity.",https://m.media-amazon.com/images/M/MV5BYjk0ZTc1YjEtNTEwNy00Zjc2LThmYjUtYmUyOTkxNTE4MzM3XkEyXkFqcGdeQXVyMTM2MDY0OTYx._V1_.jpg
tt6205872,Movie,Assassination Nation,,,"United States, Canada","March 18, 2019",2018,R,108 min,"Action, Comedy, LGBTQ+","After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos descends and four girls must fight to survive, while coping with the hack themselves.",https://m.media-amazon.com/images/M/MV5BMjA5NTIwNDc3Ml5BMl5BanBnXkFtZTgwOTExNDM5NTM@._V1_.jpg
tt6471628,Movie,Divide and Conquer: The Story of Roger Ailes,,,United States,"March 17, 2019",2018,108 min,,"Documentaries, News","The rise and fall of Roger Ailes, controversial Fox News mogul and Republican king-maker. One of the most powerful and divisive figures in media, Ailes would go down in flames amid scandal, paranoia, and multiple sexual harassment allegations.",https://m.media-amazon.com/images/M/MV5BYmI5ZWNjYWUtYmVmYy00YTM2LTkxNTMtNTZiMThiYzkxNDIyXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt3920978,Movie,Havana Street Party Presents Orishas,,,,"March 16, 2019",2019,TV-14,,"Documentaries, Latino, Music",Grammy-nominated(R) Cuban hip-hop trio Orishas perform in front of a live audience in Havana’s Parque Almendares.,https://m.media-amazon.com/images/M/MV5BMGUwNWFlNTctZWQ5Mi00ZGNlLWJkN2EtNWFhZTU3NDBhYTlmXkEyXkFqcGdeQXVyMTI1MTc5NjIz._V1_.jpg
tt7363336,Movie,Tea With the Dames,,,United Kingdom,"March 16, 2019",2018,84 min,,Documentaries,"Spend a delightfully bawdy afternoon with 4 legends of British stage & cinema. Dames Maggie Smith, Judi Dench, Eileen Atkins, and Joan Plowright spill the tea on life, love, and art.",https://m.media-amazon.com/images/M/MV5BNGI2OTdmYTgtNDIzMC00NmQxLTg2OWUtZjI2NDViNTkwMWE3XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt8075192,Movie,Shoplifters,,,Japan,"March 14, 2019",2018,R,121 min,"Crime, Drama, International","On the margins of Tokyo, a dysfunctional band of outsiders is united by fierce loyalty and a penchant for petty theft. When the young son is arrested, secrets are exposed that upend their tenuous, below-the-radar existence.",https://m.media-amazon.com/images/M/MV5BYWZmOTY0MDAtMGRlMS00YjFlLWFkZTUtYmJhYWNlN2JjMmZkXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg
tt19357598,Movie,Puppies vs. the World,,,,"March 8, 2019",2017,TV-PG,,"Documentaries, News, Science & Technology","For a puppy, it’s a big, brand-new world out there, full of obstacles, setbacks and amazing new experiences. And every new challenge is an opportunity for an ahh-inspiring, uproarious misadventure. Using comical user-generated clips, professional footage and fascinating factoids about puppy development, this endearing, hilarious, and informative new show highlights puppies trying to do the simplest tasks – drink water, climb stairs, escape the clutches of a toddler – all with varying degrees of success. Because when you’re a puppy, it’s you vs. the world.",https://m.media-amazon.com/images/M/MV5BYWQ2OGIyZTgtZmY5MC00NzY3LTg5NDYtMjdkZjgxZmFhZTMzXkEyXkFqcGdeQXVyOTA3ODI3NDA@._V1_.jpg
tt0472496,Movie,Voltron: Fleet Of Doom,,,,"March 8, 2019",1986,PG,65 min,"Action, Adventure, Anime",The heroes of both Voltron series join forces to fight an enemy that is threatening the entire universe.,https://m.media-amazon.com/images/M/MV5BMjEyNzMzODg4NV5BMl5BanBnXkFtZTgwNzgyNjAwNzE@._V1_.jpg
