id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt0445939,Movie,The Burrowers,J.T. Petty,"William Mapother, Sean Patrick Thomas, Doug Hutchison, Karl Geary, Laura Leighton, Jocelin Donahue, Clancy Brown",,,2009,R,96 min,"Horror, Western",In the Wild West a rescue party sets out to find a family of settlers that has vanished from their home under mysterious circumstances.,https://m.media-amazon.com/images/M/MV5BMjM4MjcyN2MtY2QwZS00YmQxLThjNmUtOTIyNTA4NmJhY2Q5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
tt0094764,Movie,The Blood of Heroes,David Peoples,"Rutger Hauer, Joan Chen, Vincent D'Onofrio, Delroy Lindo, Anna Katarina",,,1990,R,91 min,"Action, Adventure","The film features a sport that you're not likely to see on ESPN. It's called ""juggers"", and Rutger Hauer plays Sallow, the champion jugger in the post-apocalyptic world.",https://m.media-amazon.com/images/M/MV5BMmRmMDk2MDUtNGYzNC00OWE5LWIxMjUtNDI2MmJmNDljZTMyXkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_.jpg
tt5034474,Movie,The Assignment,Christian Duguay,"Aidan Quinn, Donald Sutherland, Ben Kingsley, Claudia Ferri",,,1997,R,119 min,"Action, Suspense","An American naval officer is recruited for an operation to eliminate his lookalike, the infamous terrorist Carlos The Jackal.",https://m.media-amazon.com/images/M/MV5BOTI5Nzc5NWMtMGNlNy00MDM0LTk1MmUtMmMxZjVjMDY3MzQzXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt0411951,Movie,Tekken,Dwight H. Little,"Cung Le, Ian Anthony Dale, Jon Foo, Kelly Overton",,,2011,R,91 min,"Action, Science Fiction","The year is 2039. The world wars have destroyed everything and territories are run by corporations, the mightiest of which is TEKKEN. In the midst of the ruined society, one warrior rises from the streets.",https://m.media-amazon.com/images/M/MV5BYTIyZjY5OWEtZTVmNy00MjI5LTk4OGEtNzRmNzMwMmVkYTRhXkEyXkFqcGdeQXVyNjQ2MjQ4MzQ@._V1_.jpg
tt0780622,Movie,Teeth,Mitchell Lichtenstein,"Jess Weixler, John Hensley, Josh Pais, Hale Appleman",,,2008,R,94 min,Horror,"Still a stranger to her own body, a high school student discovers she has a physical advantage when she becomes the object of male violence.",https://m.media-amazon.com/images/M/MV5BZjVjMjY4MzMtYzljNi00NDQ5LTk3NTYtNzY5NzYyY2FjZTZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt10582422,Movie,Sweet Sunshine,Craig McMahon,"Savanah McMahon, John Way",,,2020,13+,94 min,"Romance, Western","After his rise to fame causes a rift with his father, a young superstar suffers a tragedy that will change his life forever. Can a chance meeting with a talented young woman give him the strength he needs to believe in himself?",https://m.media-amazon.com/images/M/MV5BNjRkNzc5ZjYtZWIxMi00MWMzLTk2YTYtMWE5ZTc2ZTMxNTZkXkEyXkFqcGdeQXVyNzE5MTU2MTM@._V1_.jpg
tt1305147,Movie,Street Dogs of South Central,Bill Marin,Queen Latifah,,,2013,ALL,83 min,Documentary,"Street Dogs of South Central is a documentary narrated by Queen Latifah that follows Elsie, a black Labrador mix, and her struggle to raise her puppies on the streets of Los Angeles.",https://m.media-amazon.com/images/M/MV5BNDAyNjQwNTc0NF5BMl5BanBnXkFtZTcwNDQ5MzE0Nw@@._V1_.jpg
tt0120478,Movie,Star Kid,Manny Coto,"Joseph Mazzello, Richard Gilliland, Corinne Bohrer",,,1998,PG,101 min,"Action, Kids, Science Fiction","Likeable but shy kid Spencer dreams of being like his comic book hero, but his life is strictly grounded in reality. Until the day an extraterrestrial craft crashes nearby, and the cybernetic organism inside invites young Spencer to try on his space suit.",https://m.media-amazon.com/images/M/MV5BZWJlOWU4ODgtZDk1Mi00MWJkLTgyMWYtMDgzN2JiODM5NDJkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
tt0818226,Movie,Shoot First And Pray You Live,Lance Doty,"John Doman, Jim Gaffigan, Jeff Hephner, Tamara Hope",,,2008,R,110 min,"Action, Western",Tale of vengeance – outlaw style – as Red Pierre hunts down legendary gunman Bob McGurk to avenge the murder of his mother and father.,https://m.media-amazon.com/images/M/MV5BNzQ2NDUyMzU2NV5BMl5BanBnXkFtZTcwNTA2MTYyMg@@._V1_.jpg
tt0096029,Movie,Salome's Last Dance,Ken Russell,"Glenda Jackson, Stratford Johns, Nickolas Grace, Douglas Hodge",,,1988,R,89 min,"Comedy, Drama","In a candle-lit Victorian brothel, Oscar Wilde sips champagne as pretty prostitutes enact his latest play, ""Salome."" As Salome performs her Dance of the Seven Veils in exchange for the ruin of John the Baptist, life begins to imitate art and the story becomes a mirror of the life of its author.",https://m.media-amazon.com/images/M/MV5BZTBkNjNiYmUtNjhjZS00NzIwLWFiMzUtMWZmNzE1ZmViYmU2XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
tt0220008,Movie,Robocop: Prime Directives-Dark Justice,Julian Grant,"Alex J. Murphy , John Terrence Cable ,  Sara Cable",,,2001,R,95 min,Action,Part one. Robocop stumbles across information uncovering an evil group of government officials that must be stopped.,https://m.media-amazon.com/images/M/MV5BMTg2MDkwOTEwMl5BMl5BanBnXkFtZTcwNDA3NzcyMQ@@._V1_.jpg
tt0165494,Movie,Ringmaster,Neil Abramson,"Jerry Springer, Jaime Pressly, Michael Jai White, Michael Dudikoff, Molly Hagan, William McNamara",,,1998,R,90 min,Comedy,Take a trip with special guests as they journey through the mayhem and mischief backstage and in front of the cameras and watch Jerry Springer as he attempts to keep pace with the dramas unfolding and undressing around him.,https://m.media-amazon.com/images/M/MV5BNTg3MmY5ZWItNDFlZC00YzkxLWJjMDAtZTdhZmE1NzhiNmMyXkEyXkFqcGdeQXVyMDgyNjA5MA@@._V1_.jpg
tt0238552,Movie,Replicant,Ringo Lam,"Jean-Claude Van Damme, Michael Rooker",,,2001,R,100 min,"Adventure, Science Fiction, Suspense",Jean-Claude Van Damme squares off against his deadliest opponent yet – himself – when he stars as both a heinous serial killer and the replicated clone that scientists have constructed in order to kill him.,https://m.media-amazon.com/images/M/MV5BZjJkNzY0YWItYTU3Ny00MDFiLTgwMDctZjdhZjYxZTA4MTE1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_.jpg
tt0482088,Movie,Priceless,Pierre Salvadori,"Audrey Tautou, Gad Elmaleh, Marie-Christine Adam, Vernon Dobtcheff, Jacques Spiesser, Annelise Hesme",,,2008,PG-13,106 min,"Arthouse, Comedy, International","On the French Riviera, nothing comes cheap. And when it comes to men, Irene has very rich taste. One very confusing night, she is duped at her own game. Her knight in shining armor turns out to be a bartender. Irene, however, is the woman of Jean's dreams. The only way to win her heart back is to turn the tables on her. Audrey Tautou stars in a romantic comedy that proves true love is priceless",https://m.media-amazon.com/images/M/MV5BNDc1MDM4YzktZmVhYS00MzJlLWE5ODMtZmVhNTMwODFhY2YyXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_.jpg
tt1183374,Movie,Pet,Carles Torrens,"Dominic Monaghan, Ksenia Solo, Jennette McCurdy, Nathan Parsons, Da'Vone McDonald, John Ross Bowie",,,2016,R,94 min,"Arthouse, Horror, Suspense","A young waitress engages in psychological warfare with the lonely man who abducts her, revealing the darkness lurking in each of them.",https://m.media-amazon.com/images/M/MV5BYWQwMDc5ZWEtYmI3Ni00ZmVhLWE5MDctZjkwYWY3OTZjN2NiXkEyXkFqcGdeQXVyMDAwMDAwNA@@._V1_.jpg
tt0083866,Movie,Night Skies,Roy Knyrim,"Jason Connery, Ashley Peldon, Gwendoline Yeo, Jerry Jackson, A.J. Cook, George Stults, Joseph Sikora",,,2007,R,84 min,"Horror, Science Fiction","March 13, 1997. Five friends bound for Las Vegas accidentally hit a stalled truck belonging to an ex-soldier. Stranded together on an isolated country road, they are about to witness one of the largest UFO sightings in history. This thrilling film based by real events, recreates the unexplained moments of that harrowing night, an experience too incredible to believe and too dangerous to ignore.",https://m.media-amazon.com/images/M/MV5BMTQ2ODFlMDAtNzdhOC00ZDYzLWE3YTMtNDU4ZGFmZmJmYTczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt4196848,Movie,Mr. Church,Bruce Beresford,"Eddie Murphy, Britt Robertson, Natascha McElhone, Xavier Samuel, Lucy Fry",,,2016,PG-13,105 min,"Comedy, Drama","Mr. Church tells the story of a unique friendship that develops when a little girl and her dying mother retain the services of a talented cook - Henry Joseph Church. What begins as a six-month arrangement instead spans fifteen years, and creates a family bond that lasts forever.",https://m.media-amazon.com/images/M/MV5BMzUyNDA5Njc4NV5BMl5BanBnXkFtZTgwMDI1Nzg4OTE@._V1_.jpg
tt0365519,Movie,Motives,Craig Ross Jr.,"Vivica A. Fox, Shemar Moore, Golden Brooks, Sean Blakemore, Victoria Rowell, Keshia Knight Pulliam",,,2004,R,87 min,"Drama, Suspense","Emery Simms, a successful business tycoon, is married to the quintessential society wife Constance. Things go dangerously awry when Emery engages in an adulterous fling with the exotic Allanah. Timing couldn't be any worse when the politics of high society, shady business deals, bad press, and a violent murder collide, they threaten to destroy more than just his shaky marriage.",https://m.media-amazon.com/images/M/MV5BMTQzODQyMDAxNV5BMl5BanBnXkFtZTcwMjM4MTUyMQ@@._V1_.jpg
tt4824302,Movie,Mother's Day,Darren Lynn Bousman,"Rebecca DeMornay, Shawn Ashmore, Jaime King, Frank Grillo, Lyriq Bent, Patrick John Flueger",,,2012,18+,112 min,"Horror, Suspense","Rebecca DeMornay is terrifying in this brutal gorefest. When her sons break into a home and take the owners hostage, she teaches them what real torture is all about. Costars Shawn Ashmore.",https://m.media-amazon.com/images/M/MV5BODYzMjc5NDEzNF5BMl5BanBnXkFtZTgwMzI3ODcyODE@._V1_.jpg
tt0302247,Movie,Mary Higgins Clark's: All Around The Town,Paolo Barzman,"Natassja Kinski, Tobias Moretti, Michael Shanks, Andrea Roth",,,2002,PG-13,94 min,"Drama, Suspense",An innocent girl is kidnapped and held hostage for two years causing her to develop multiple personalities and making her the number one suspect when her English professor is brutally murdered.,https://m.media-amazon.com/images/M/MV5BNDc4NjQ4NzYzM15BMl5BanBnXkFtZTcwMDk2MjAwMQ@@._V1_.jpg
tt0119365,Movie,Incognito,John Badham,"Jason Patric, Irène Jacob, Thomas Lockyer, Ian Richardson, Simon Chandler, Pip Torrens, Rod Steiger",,,1998,R,107 min,"Drama, Romance, Suspense","This romantic thriller follows top forger Harry who is hired by British art dealers to fake a half a million dollar Rembrandt. After making the fake, Harry's buyers take it to a London expert who reject its authenticity. The situation turns tense when guns go off and Harry takes a hostage.",https://m.media-amazon.com/images/M/MV5BMzljNzRjOTAtYWNhMy00OThmLTg0MTktYmE0NWIyNWU0OWMzXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg
tt4057376,Movie,I Am Dragon,Indar Dzhendubaev,"Matvey Lykov, Mariya Poezzhaeva",,,2017,16+,107 min,"Action, Fantasy","In the midst of her wedding, Princess Miroslava is kidnapped by a dragon and carried away into his castle on a remote island. Now the only things Mira has are a stone cage and a mysterious young man named Arman... but who is he and what is he doing on that island? Miroslava will know the truth too late: loving a dragon will reveal the bitter truth.",https://m.media-amazon.com/images/M/MV5BMDQyMzk0YTgtNTlhMi00Y2NiLTliYWUtNmVjZDU0ZjQ4NTVlXkEyXkFqcGdeQXVyNTk3MDQxNzg@._V1_.jpg
tt13314510,Movie,High School,John Stalberg,"Adrien Brody, Michael Chiklis, Adhir Kalyan, Colin Hanks, Matt Bush, Sean Marquette",,,2012,R,100 min,Comedy,"When the principal (Michael Chiklis) institutes a mandatory drug test the day after he gets high for the first time, the soon-to-be class valedictorian devises a plan to get the whole school stoned.",https://m.media-amazon.com/images/M/MV5BMTYzZmU2YzktZWYxOS00MTI0LTg0ZjYtNGU2YzAwMTE0MWRiXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_.jpg
tt0422401,Movie,Hatchet,Adam Green,"Joel David Moore, Deon Richmond, Mercedes McNab, Tony Todd, Robert Englund, Kane Hodder",,,2007,R,84 min,Horror,A boat ride of the haunted Louisiana bayous takes a turn for the worse when the tourists learn the terrifying tale of local legend who accidentally killed with a hatchet by the hands of his own father.,https://m.media-amazon.com/images/M/MV5BMTg3NTkxNjk4OV5BMl5BanBnXkFtZTcwNjY4NDczMQ@@._V1_.jpg
tt0103404,Movie,Down the Shore,Harold Guskin,"Famke Janssen, James Gandolfini, John Magaro, Maria Dizzia",,,2013,R,93 min,"Drama, Suspense","On the Jersey Shore, the lives of three childhood friends begin to unravel when a deadly secret from their past is revealed. Starring James Gandolfini, Famke Jansen, and Maria Dizzia.",https://m.media-amazon.com/images/M/MV5BNmE4ZDhiYzUtODFkMy00NjIxLWFlMDYtZTM0YjAyM2I3MjY2XkEyXkFqcGdeQXVyMTc3Mjc4NTM@._V1_.jpg
tt1561457,Movie,Double Down,Sterling Macer Jr.,"Sterling Macer Jr, Jaimi Paige, Victor H Lopez, Shashawnee Hall",,,2020,16+,109 min,"Drama, Suspense","Vincent Jamison, a failing bond trader, agrees to a fateful bet, only to make a devastating discovery about the actual circumstances of his life.",https://m.media-amazon.com/images/M/MV5BYjc5OTNiYzYtOTgwNi00OWQxLWFiYTQtNjA0ODZhYjVmZDJjXkEyXkFqcGdeQXVyNjYyMjUyOTU@._V1_.jpg
tt5521550,Movie,Dirty 30,Andrew Bush,"Mamrie Hart, Grace Helbig, Hannah Hart",United States,,2016,PG-13,87 min,Comedy,"On the eve of Kate's (Mamrie Hart) 30th birthday, friends Evie (Grace Helbig) and Charlie (Hannah Hart) offer to throw her a party. But the celebration quickly spirals out of control.",https://m.media-amazon.com/images/M/MV5BNzA0OTk5MDY5OF5BMl5BanBnXkFtZTgwMjMwOTgyOTE@._V1_.jpg
tt1581835,Movie,Daydream Nation,Michael Goldbach,"Kat Dennings, Reece Thompson, Andie MacDowell, Josh Lucas, Rachel Blanchard, Landon Liboiron",,,2010,R,98 min,Drama,Seventeen-year-old Caroline (Kat Dennings) finds herself entangled in a love triangle between her classmate and her high school teacher (Josh Lucas).,https://m.media-amazon.com/images/M/MV5BMTgxNjk2MTIyNl5BMl5BanBnXkFtZTcwNDc5MDA4NA@@._V1_.jpg
tt0926063,Movie,Dance of the Dead,Gregg Bishop,"Jared Kusnitz, Greyson Chadwick, Chandler Darby, Lucas Till",,,2008,R,87 min,"Comedy, Horror","On the night of the big High School Prom, the dead rise to eat the living, and the only people who can stop them are the losers who couldn't get dates to the dance.",https://m.media-amazon.com/images/M/MV5BNzBlNGY3YmUtZTE1Ny00YzdiLWJiYTktZTg3YzgyZDIwYWYxXkEyXkFqcGdeQXVyNzIzMTc2Mw@@._V1_.jpg
tt9475622,Movie,Crucifixion Quake,Marco Bazzi,,,,2020,13+,103 min,"Documentary, Faith and Spirituality, Special Interest",Geologist goes on a 20 year quest to determine if the physical events reported on the day of the Crucifixion happened as narrated.,https://m.media-amazon.com/images/M/MV5BOTRjNjJlODctNDc1ZC00NDZlLTk0YmQtYTY2M2ExOWMwMjRiXkEyXkFqcGdeQXVyMzMwMjI2NA@@._V1_.jpg
tt0085380,Movie,Cross Creek,Martin Ritt,"Mary Steenburgen, Peter Coyote, Rip Torn, Alfre Woodward, Malcolm McDowell",,,1983,PG,120 min,Drama,"The Oscar nominated true story of the woman who wrote ""The Yearling.""",https://m.media-amazon.com/images/M/MV5BMzZhZGEwYjEtOGVjMi00MmE0LTlmZWUtYzFjOWNiM2JkZTlmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg
tt13964052,Movie,Creature from Big Muddy: An Illinois Bigfoot Legend,Joseph C Tury,"Chad Lewis, Kevin Lee Nelson, Michael Huntington, Tony Gerard, Coyote Chris Sutton, Bob Musgrave, Bruce Cline, Christian Baril, Bob Reiman, Jessica Van Pelt, Zach D Starrick, Ben Bishop",,,2021,13+,63 min,"Documentary, Horror","In the early 1970's in Murphysboro, Illinois, the town was terrorized by a creature that was thought to come out of a local river called the Big Muddy. It was described as an eight foot tall, bigfoot-like creature. Featuring authors of the strange, Chad Lewis and Kevin Lee Nelson, this is an investigative look into the legend of The Big Muddy Monster.",https://m.media-amazon.com/images/M/MV5BOTdhYjM2OTItZGYzYi00OTY5LTk5ODMtNzYxYWM2ZGYyMzBkXkEyXkFqcGdeQXVyMTIzOTk2NTMz._V1_.jpg
tt10458950,Movie,Chocolate Kiss,"Melissa Talbot, Mike Jeffers","Ed Donaldson, Kristin Clarke, Jenia Head, Shatyrah Dexter",,,2020,13+,89 min,"Comedy, Romance","Learning to love again is a challenging task, and even more challenging when running your own business. Will the past of Ashley Valentine cause her to miss out on love? Or will she recognize the love that's been there all along?",https://m.media-amazon.com/images/M/MV5BYTFmMTE5Y2UtNGMzMy00MWZiLTkxNmQtODY0NWVhYzc0ZDQ0XkEyXkFqcGdeQXVyMjQ4ODg1MTU@._V1_.jpg
tt3074546,Movie,Casual Encounters,Zackary Adler,"Taran Killam, Brooklyn Decker, David Krumholtz, Mark Boone Junior, David Arquette, Sienna Farall, Aimee-Lynn Chadwick",,,2020,R,81 min,Comedy,"After his girlfriend rudely dumps him, a help-desk agent is encouraged by office pals to try online dating. Will the wild women he meets save his sanity-or kill him with kinkiness?",https://m.media-amazon.com/images/M/MV5BMTUwMTI2NDM1MF5BMl5BanBnXkFtZTgwNzYwMjM3ODE@._V1_.jpg
tt3748440,Movie,Blue Mountain State: The Rise Of Thadland,Lev L. Spiro,"Alan Ritchson, Chris Romano, Darin Brooks, James Cade, Frankie Shaw",United States,,2016,R,90 min,Comedy,"When a Blue Mountain State dean threatens to close the Goat House, Alex and the team must lure Thad Castle back from the NFL with the biggest booze-and-sloot fest in BMS history.",https://m.media-amazon.com/images/M/MV5BODA5M2QwYjAtMzI1Zi00ZWZkLWI3NjktM2Q4M2JiMTdmNWFkXkEyXkFqcGdeQXVyMTQyMTMwOTk0._V1_.jpg
tt3767278,Movie,Bayou Caviar,"Cuba Gooding,  Jr.","Cuba Gooding,  Jr., Famke Janssen, Richard Dreyfuss, Lia Marie Johnson, Katharine McPhee, Gregg Bello, Ken Lerner, Sam Thakur",,,2018,18+,111 min,"Action, Suspense","Oscar winner Cuba Gooding, Jr.'s directorial debut is a thrilling story of sex, murder and revenge set in Louisiana. Also starring Oscar winner Richard Dreyfus, Famke Janssen (X-Men: Days of Future Past) and Katharine McPhee (Scorpion).",https://m.media-amazon.com/images/M/MV5BMjI0MzY3ODY4MV5BMl5BanBnXkFtZTgwMjE4MTIyNjM@._V1_.jpg
tt2098627,Movie,Attack of the 50 Foot Cheerleader,Kevin O'Neill,"Sean Young, Ryan Merriman, Treat Williams, John Landis, Jena Sims, Sasha Jackson, Ted Raimi",,,2012,R,83 min,Comedy,"Cheerleader Cassie Stratford downs an experimental drug that's supposed to enhance her looks and athletic abilities. But instead, it makes her grow into a 50-foot giant!",https://m.media-amazon.com/images/M/MV5BNGNiZjkyZjgtZmNlNi00NDk2LTgzMzktMjA3YmYzOWUyODRkXkEyXkFqcGdeQXVyOTk2Mzg0MzE@._V1_.jpg
tt0493424,Movie,Attack Force,Michael Keusch,"Steven Seagal, Danny Webb, Adam Croasdell, Michael Carter",,,2006,R,94 min,"Action, Suspense","Marshall Lawson loses his strike-team in a cold-blooded random attack. Afterwards, he uncovers CTX Majestic, a covert military operation so secret, that now the military wants Marshall eliminated. Resolute in his pursuit, Marshall engages in a merciless battle with a drug dealer operation that appears to be secretly funded by a rogue arm of the military.",https://m.media-amazon.com/images/M/MV5BMTQ2ODkyODAyM15BMl5BanBnXkFtZTgwNjY0NjAwNzE@._V1_.jpg
tt1300155,Movie,Alabama Moon,Tim McCanlies,"Jimmy Bennett, Gabriel Basso, Uriah Shelton, Clint Howard, John Goodman, Gary Grubbs, J.D. Evermore",,,2011,PG,100 min,Drama,"After the unexpected death of his survivalist father, an eleven-year-old boy raised in the Alabama wilderness must learn how to make a home in the modern world.",https://m.media-amazon.com/images/M/MV5BMTU3NzYxNzMzNV5BMl5BanBnXkFtZTcwNDY3NTQ2NA@@._V1_.jpg
tt1231586,Movie,A Good Old Fashioned Orgy,"Alex Gregory, Peter Huyck","Jason Sudeikis, Leslie Bibb, Lake Bell, Michelle Borth, Nick Kroll, Tyler Labine, Angela Sarafyan, Lindsay Sloane, Martin Starr, Rhys Coiro, Will Forte, David Koechner, Lucy Punch, Lin Shaye",,,2011,18+,95 min,Comedy,A group of 30-year-olds who have been friends since high school attempt to throw an end-of-summer orgy.,https://m.media-amazon.com/images/M/MV5BN2Y5ZGMxNWEtYTVmMi00YjNiLTk4ZTctNWQxZWU5NWJhYjU5XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
tt7951436,Movie,Yevanavan,Natty Kumar,"Sonia Agarwal, Akil Santhosh, Vincent Asokan, Delhi Ganesh",,,2017,ALL,125 min,Drama,A woman's fiance becomes a prime suspect after she is kidnapped.,https://m.media-amazon.com/images/M/MV5BOGNkNzc1ODktZWRiZi00MzE4LTg1Y2YtMmJjMWQ4NThhYTg4XkEyXkFqcGdeQXVyODg0OTEwOTk@._V1_.jpg
tt0105809,Movie,Where Sleeping Dogs Lie,Charles Finch,"Sharon STone, Dylan McDermott, Tom Sizemore, Charles Finch, Ron Karabatsos, Brett Cullen, Mary Woronov, Danitz Kingsley",,,1993,R,103 min,"Drama, Suspense",A murder mystery writer misreads the nervous man he bullies in a spooky Hollywood mansion.,https://m.media-amazon.com/images/M/MV5BN2FjOWQ5ODYtNWM2Mi00MzJjLTgwYjUtNmNhZDYxODc3MDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt10059518,Movie,Unhinged,Lisa Ellzey,"Russell Crowe, Caren Pistorius, Gabriel Bateman, Jimmi Simpson",,,2020,R,90 min,Suspense,"Academy Award©️ winner, Russell Crowe, stars in Unhinged, an edge-of-your-seat thriller about something we have all experienced – road rage.",https://m.media-amazon.com/images/M/MV5BYjc1Mjg5NjItY2I2MS00NDk3LWI5NGYtNzZjNTNiZmMwZTA3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_.jpg
tt0170736,Movie,Under Crystal Lake,Kris Kertanian,"Ken Hebert, Cliff Potts, Susanne Lavelle, Charles Dierkop",,,2021,18+,97 min,Action,"Based on a series of true events, an 80's story told during the drought in San Joaquin valley, when the water and drugs were controlled by one man, Mr Swan. When the dry farms cry for water at the town hall meetings, the only person standing up for the town gets killed. After loosing his best friend, girlfriend and conflict with his brother, the town is turned upside down.",https://m.media-amazon.com/images/M/MV5BYTc3ODUwOGMtYjFkMS00MjA1LWIzNzEtMjk5MTk0MWFlZjM1XkEyXkFqcGdeQXVyODE0MzQwMzg@._V1_.jpg
tt0062235,Movie,Torture Chamber,Dante Tomaselli,"Vincent Pastore, Christie Sanford, Lynn Lowry",,,2013,R,93 min,Horror,Members of a religious community try to save the soul of a possessed boy and his child cohorts after he escapes from an asylum and starts murdering anyone who gets in his way.,https://m.media-amazon.com/images/M/MV5BZDNiNGExNmYtYmIxMy00MTJjLTg0OWItNzkyYTA0YjdmNmMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt5596646,Movie,Too Close to Home,Bill Corcoran,"Judith Light, Ricky Schroder, Sarah Trigger, Harry Lennix",,,1997,13+,91 min,"Drama, Suspense","Starring Judith Light and Ricky Schroder. A woman obsessed with her adult son, angered by the idea of him leaving her and his marriage to a beautiful nurse, does everything in her power to prevent his independence.",https://m.media-amazon.com/images/M/MV5BMTc0Mzk4Nzc0OV5BMl5BanBnXkFtZTgwMTY2NTU5OTE@._V1_.jpg
tt8182004,Movie,Tokoloshe The Calling,Richard Green,"Sibongiseni Shezi, Lloyd Grant O 'Connor, Lwandile Xaba, Angela Balkovic, Sanjay Laljith, Rubrendra Govender, Roelof Twijnstra, Arish Sirkissoon, Neerusha Oogorah",,,2021,18+,75 min,Horror,"A famous writer takes his young family to a quiet hotel to finish his much-anticipated novel, but he never imagines that the hotel's troubled past can evoke more nightmares that his fevered imagination could ever dream of.",https://m.media-amazon.com/images/M/MV5BNDY0ZDFiZjYtNWFkMS00NTIzLTk1M2YtZTA5OTNkZWU3OThhXkEyXkFqcGdeQXVyNTcwMzkyNDE@._V1_.jpg
tt7852918,Movie,Thuppakki Munai,Dinesh Selvaraj,"Vikram Prabhu, Hansika Motwani, M. S. Bhaskar, Ammu Abhirami, Aadukalam Naren",,,2018,13+,116 min,"Action, Suspense","An encounter specialist's success in hunting down and eliminating criminals takes him to the holy city of Rameshwaram, where he will face the biggest threat of his career.",https://m.media-amazon.com/images/M/MV5BODNlMTQxZTgtZTAzZS00MDgzLWJjZjQtZTAyNWFjMzE5MDNmXkEyXkFqcGdeQXVyODE5NjYxMzQ@._V1_.jpg
tt0459566,Movie,Thotti Jaya,V. Z. Durai,"Silambarasan, Gopika, Pradeep Rawat, G. M. Sundar, Cochin Haneefa",,,2005,13+,159 min,"Action, Suspense","An orphan gets noticed by a local gangster and is recruited by him. However, trouble ensues as he falls in love with a girl who turns out to be the daughter of the gangster.",https://m.media-amazon.com/images/M/MV5BMjE4OGUxZTQtNjFkNC00ODZmLWI4MTUtMmUwNGVhMjQ4Yjk0XkEyXkFqcGdeQXVyMTE1MjcwOTA4._V1_.jpg
tt0068341,Movie,The Valachi Papers,Terence Young,"Charles Bronson, LIno Ventura, Jill Ireland, Walter Chiari, Joseph Wiseman, Gerald S. O'loughlin, Joe Don Baker, Anthony Dawson",,,1972,PG,125 min,Drama,Gangster Joe Valachi is a marked man in the same joint where mob boss Don Vito Genovese is imprisoned and he's forced to co-operate with the DA in exchange for protection.,https://m.media-amazon.com/images/M/MV5BOTQzOWQ2MjgtNDRhMC00NzMyLWE0ODItYjRiNWZjNGZkODdhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt6727458,Movie,The Unborn (Unrated),David S. Goyer,"Odette Annable,  Gary Oldman,  Cam Gigandet,  Meagan Good",,,2009,UNRATED,89 min,Suspense,Enter a world of unrelenting evil as terror finds a new form in this chilling Unrated Cut of the film too shocking for theaters!,//fls-na.amazon.com/1/batch/1/OP/A1EVAM02EL8SFB:141-2368290-3659729:67SX981955MAF53YDD8W$uedata=s:%2Fuedata%2Fuedata%3Fnoscript%26id%3D67SX981955MAF53YDD8W:0
tt1139668,Movie,The Unborn,Suzy Brack,"Odette Yustman, Gary Oldman, Meagan Good, Cam Gigandet, Idris Elba, Jane Alexander, Atticus Shaffer, James Remar, Carla Gugino, C.S. Lee, Michael Sassone, Ethan Cutkosky, Craig J. Harris, Rachel Brosnahan, Kymberly Mellen, Brian Boland, Mindy Bell, Roslyn Alexander, Maury Cooper, Mandy Schneider, Guy Van Swearingen, Ericka Ratcliff, Savannah Walker, Domenica Fisher, Marssie Mencotti, Sarah Wellington, Alexis Wade, Tom Lowell, Kenya Drew, Scott Lindvall, Braden Moran, Aiden David, Connor David, CNBC, Joseph Luis Caballero, David S. Goyer, Michael Bay, Jessika Borsiczky Goyer, Andrew Form, Bradley Fuller, T'Neil Wise, nbcu",,,2009,PG-13,89 min,Suspense,Enter a world of unrelenting evil as terror finds a new form in this shocking supernatural thriller from the co-writer of The Dark Knight.,https://m.media-amazon.com/images/M/MV5BOTM5NDY1MTk2Nl5BMl5BanBnXkFtZTcwNTMyNjkxMg@@._V1_.jpg
